gridx	gridy	x	y
9398	19512	939800	1951200
9400	19517	940000	1951700
9398	19517	939800	1951700
9431	19433	943100	1943300
9579	19518	957900	1951800
9579	19517	957900	1951700
9542	19522	954200	1952200
9543	19522	954300	1952200
9544	19521	954400	1952100
9577	19524	957700	1952400
9540	19514	954000	1951400
9539	19513	953900	1951300
9540	19515	954000	1951500
9542	19521	954200	1952100
9553	19518	955300	1951800
9553	19517	955300	1951700
9559	19518	955900	1951800
9559	19517	955900	1951700
9557	19513	955700	1951300
9544	19511	954400	1951100
9543	19512	954300	1951200
9543	19513	954300	1951300
9542	19512	954200	1951200
9541	19512	954100	1951200
9542	19514	954200	1951400
9542	19513	954200	1951300
9541	19513	954100	1951300
9541	19514	954100	1951400
9579	19516	957900	1951600
9551	19521	955100	1952100
9558	19522	955800	1952200
9541	19515	954100	1951500
9540	19516	954000	1951600
9542	19515	954200	1951500
9541	19516	954100	1951600
9564	19517	956400	1951700
9555	19514	955500	1951400
9540	19517	954000	1951700
9578	19518	957800	1951800
9579	19519	957900	1951900
9578	19519	957800	1951900
9564	19522	956400	1952200
9556	19515	955600	1951500
9557	19514	955700	1951400
9539	19517	953900	1951700
9540	19508	954000	1950800
9579	19520	957900	1952000
9578	19520	957800	1952000
9579	19522	957900	1952200
9540	19511	954000	1951100
9539	19512	953900	1951200
9541	19511	954100	1951100
9549	19513	954900	1951300
9551	19514	955100	1951400
9551	19513	955100	1951300
9604	19547	960400	1954700
9562	19516	956200	1951600
9571	19518	957100	1951800
9571	19519	957100	1951900
9572	19519	957200	1951900
9572	19518	957200	1951800
9554	19513	955400	1951300
9554	19512	955400	1951200
9501	19478	950100	1947800
9500	19478	950000	1947800
9566	19517	956600	1951700
9463	19408	946300	1940800
9555	19511	955500	1951100
9554	19511	955400	1951100
9606	19557	960600	1955700
9555	19510	955500	1951000
9570	19518	957000	1951800
9570	19519	957000	1951900
9552	19513	955200	1951300
9553	19513	955300	1951300
9553	19515	955300	1951500
9505	19599	950500	1959900
9481	19548	948100	1954800
9502	19582	950200	1958200
9554	19515	955400	1951500
9558	19515	955800	1951500
9558	19516	955800	1951600
9559	19516	955900	1951600
9565	19517	956500	1951700
9567	19517	956700	1951700
9573	19519	957300	1951900
9573	19518	957300	1951800
9568	19517	956800	1951700
9493	19449	949300	1944900
9573	19520	957300	1952000
9574	19519	957400	1951900
9574	19518	957400	1951800
9575	19519	957500	1951900
9575	19518	957500	1951800
9576	19519	957600	1951900
9576	19518	957600	1951800
9577	19519	957700	1951900
9554	19510	955400	1951000
9631	19613	963100	1961300
9632	19613	963200	1961300
9577	19518	957700	1951800
9577	19520	957700	1952000
9554	19508	955400	1950800
9555	19508	955500	1950800
9555	19507	955500	1950700
9554	19507	955400	1950700
9538	19510	953800	1951000
9539	19511	953900	1951100
9545	19513	954500	1951300
9545	19514	954500	1951400
9546	19514	954600	1951400
9555	19506	955500	1950600
9554	19506	955400	1950600
9555	19505	955500	1950500
9555	19504	955500	1950400
9554	19504	955400	1950400
9565	19499	956500	1949900
9564	19499	956400	1949900
9564	19498	956400	1949800
9569	19503	956900	1950300
9568	19503	956800	1950300
9567	19501	956700	1950100
9568	19501	956800	1950100
9569	19501	956900	1950100
9568	19500	956800	1950000
9566	19500	956600	1950000
9566	19501	956600	1950100
9567	19500	956700	1950000
9565	19500	956500	1950000
9569	19502	956900	1950200
9555	19516	955500	1951600
9555	19515	955500	1951500
9487	19506	948700	1950600
9494	19509	949400	1950900
9493	19509	949300	1950900
9493	19510	949300	1951000
9555	19509	955500	1950900
9554	19509	955400	1950900
9568	19502	956800	1950200
9567	19503	956700	1950300
9566	19499	956600	1949900
9565	19498	956500	1949800
9563	19499	956300	1949900
9563	19498	956300	1949800
9565	19497	956500	1949700
9564	19497	956400	1949700
9563	19497	956300	1949700
9566	19502	956600	1950200
9566	19503	956600	1950300
9537	19510	953700	1951000
9536	19510	953600	1951000
9537	19509	953700	1950900
9538	19509	953800	1950900
9537	19511	953700	1951100
9538	19511	953800	1951100
9635	19520	963500	1952000
9486	19584	948600	1958400
9639	19506	963900	1950600
9630	19511	963000	1951100
9543	19514	954300	1951400
9544	19514	954400	1951400
9544	19513	954400	1951300
9568	19567	956800	1956700
9565	19506	956500	1950600
9529	19509	952900	1950900
9470	19471	947000	1947100
9539	19510	953900	1951000
9546	19513	954600	1951300
9473	19424	947300	1942400
9547	19515	954700	1951500
9572	19622	957200	1962200
9573	19622	957300	1962200
9585	19600	958500	1960000
9596	19644	959600	1964400
9640	19511	964000	1951100
9460	19491	946000	1949100
9453	19469	945300	1946900
9453	19466	945300	1946600
9457	19467	945700	1946700
9505	19494	950500	1949400
9705	19501	970500	1950100
9705	19500	970500	1950000
9704	19500	970400	1950000
9589	19440	958900	1944000
9705	19499	970500	1949900
9570	19565	957000	1956500
9478	19460	947800	1946000
9459	19416	945900	1941600
9422	19497	942200	1949700
9461	19453	946100	1945300
9461	19452	946100	1945200
9592	19624	959200	1962400
9606	19578	960600	1957800
9482	19568	948200	1956800
9482	19569	948200	1956900
9492	19563	949200	1956300
9484	19547	948400	1954700
9479	19557	947900	1955700
9501	19565	950100	1956500
9501	19564	950100	1956400
9433	19441	943300	1944100
9568	19513	956800	1951300
9568	19514	956800	1951400
9567	19514	956700	1951400
9567	19516	956700	1951600
9570	19514	957000	1951400
9571	19514	957100	1951400
9570	19513	957000	1951300
9570	19512	957000	1951200
9569	19513	956900	1951300
9552	19516	955200	1951600
9551	19516	955100	1951600
9531	19512	953100	1951200
9532	19512	953200	1951200
9533	19513	953300	1951300
9534	19512	953400	1951200
9564	19502	956400	1950200
9565	19501	956500	1950100
9565	19502	956500	1950200
9640	19449	964000	1944900
9639	19449	963900	1944900
9414	19491	941400	1949100
9417	19488	941700	1948800
9417	19487	941700	1948700
9414	19483	941400	1948300
9413	19514	941300	1951400
9395	19511	939500	1951100
9432	19502	943200	1950200
9429	19479	942900	1947900
9432	19508	943200	1950800
9421	19493	942100	1949300
9581	19450	958100	1945000
9564	19427	956400	1942700
9565	19427	956500	1942700
9583	19545	958300	1954500
9576	19547	957600	1954700
9414	19489	941400	1948900
9412	19491	941200	1949100
9413	19491	941300	1949100
9424	19493	942400	1949300
9423	19493	942300	1949300
9535	19482	953500	1948200
9567	19515	956700	1951500
9552	19515	955200	1951500
9551	19515	955100	1951500
9552	19521	955200	1952100
9536	19508	953600	1950800
9536	19507	953600	1950700
9536	19509	953600	1950900
9567	19502	956700	1950200
9565	19503	956500	1950300
9564	19503	956400	1950300
9565	19504	956500	1950400
9568	19508	956800	1950800
9569	19512	956900	1951200
9564	19500	956400	1950000
9564	19501	956400	1950100
9566	19504	956600	1950400
9566	19505	956600	1950500
9565	19505	956500	1950500
9568	19509	956800	1950900
9569	19508	956900	1950800
9470	19449	947000	1944900
9469	19449	946900	1944900
9637	19499	963700	1949900
9530	19514	953000	1951400
9531	19514	953100	1951400
9531	19513	953100	1951300
9530	19513	953000	1951300
9532	19513	953200	1951300
9578	19428	957800	1942800
9568	19512	956800	1951200
9569	19514	956900	1951400
9594	19424	959400	1942400
9477	19472	947700	1947200
9459	19473	945900	1947300
9475	19477	947500	1947700
9481	19458	948100	1945800
9534	19424	953400	1942400
9483	19558	948300	1955800
9483	19557	948300	1955700
9487	19570	948700	1957000
9487	19548	948700	1954800
9553	19434	955300	1943400
9641	19586	964100	1958600
9485	19581	948500	1958100
9480	19569	948000	1956900
9480	19568	948000	1956800
9608	19578	960800	1957800
9610	19544	961000	1954400
9509	19492	950900	1949200
9509	19493	950900	1949300
9595	19561	959500	1956100
9640	19492	964000	1949200
9626	19400	962600	1940000
9545	19417	954500	1941700
9568	19569	956800	1956900
9629	19506	962900	1950600
9413	19506	941300	1950600
9483	19430	948300	1943000
9449	19498	944900	1949800
9439	19503	943900	1950300
9438	19503	943800	1950300
9570	19511	957000	1951100
9571	19516	957100	1951600
9572	19516	957200	1951600
9572	19517	957200	1951700
9573	19517	957300	1951700
9528	19507	952800	1950700
9529	19507	952900	1950700
9529	19508	952900	1950800
9530	19508	953000	1950800
9527	19509	952700	1950900
9526	19508	952600	1950800
9526	19509	952600	1950900
9527	19508	952700	1950800
9528	19509	952800	1950900
9557	19504	955700	1950400
9557	19503	955700	1950300
9558	19502	955800	1950200
9559	19502	955900	1950200
9559	19501	955900	1950100
9558	19501	955800	1950100
9560	19501	956000	1950100
9560	19502	956000	1950200
9561	19504	956100	1950400
9560	19504	956000	1950400
9560	19503	956000	1950300
9561	19503	956100	1950300
9559	19503	955900	1950300
9561	19505	956100	1950500
9560	19506	956000	1950600
9561	19506	956100	1950600
9560	19505	956000	1950500
9559	19506	955900	1950600
9560	19507	956000	1950700
9564	19514	956400	1951400
9563	19514	956300	1951400
9564	19513	956400	1951300
9563	19515	956300	1951500
9565	19520	956500	1952000
9565	19522	956500	1952200
9566	19522	956600	1952200
9531	19511	953100	1951100
9530	19511	953000	1951100
9530	19512	953000	1951200
9529	19512	952900	1951200
9488	19560	948800	1956000
9487	19560	948700	1956000
9576	19523	957600	1952300
9577	19523	957700	1952300
9477	19510	947700	1951000
9667	19435	966700	1943500
9575	19523	957500	1952300
9460	19423	946000	1942300
9460	19422	946000	1942200
9536	19506	953600	1950600
9536	19505	953600	1950500
9535	19506	953500	1950600
9605	19568	960500	1956800
9638	19538	963800	1953800
9637	19537	963700	1953700
9637	19538	963700	1953800
9623	19553	962300	1955300
9492	19515	949200	1951500
9636	19514	963600	1951400
9628	19509	962800	1950900
9583	19600	958300	1960000
9583	19601	958300	1960100
9595	19530	959500	1953000
9589	19538	958900	1953800
9482	19506	948200	1950600
9617	19520	961700	1952000
9617	19521	961700	1952100
9615	19518	961500	1951800
9615	19519	961500	1951900
9614	19518	961400	1951800
9624	19513	962400	1951300
9447	19497	944700	1949700
9446	19497	944600	1949700
9589	19632	958900	1963200
9610	19568	961000	1956800
9609	19568	960900	1956800
9637	19493	963700	1949300
9637	19492	963700	1949200
9636	19492	963600	1949200
9569	19509	956900	1950900
9569	19510	956900	1951000
9572	19520	957200	1952000
9392	19526	939200	1952600
9420	19483	942000	1948300
9561	19508	956100	1950800
9563	19513	956300	1951300
9391	19525	939100	1952500
9564	19515	956400	1951500
9564	19516	956400	1951600
9565	19516	956500	1951600
9531	19510	953100	1951000
9569	19511	956900	1951100
9568	19511	956800	1951100
9571	19515	957100	1951500
9570	19515	957000	1951500
9571	19520	957100	1952000
9573	19522	957300	1952200
9573	19523	957300	1952300
9574	19523	957400	1952300
9537	19512	953700	1951200
9403	19499	940300	1949900
9431	19488	943100	1948800
9412	19490	941200	1949000
9532	19511	953200	1951100
9532	19510	953200	1951000
9532	19509	953200	1950900
9570	19510	957000	1951000
9571	19510	957100	1951000
9572	19515	957200	1951500
9384	19544	938400	1954400
9526	19505	952600	1950500
9527	19505	952700	1950500
9538	19508	953800	1950800
9537	19508	953700	1950800
9537	19507	953700	1950700
9541	19505	954100	1950500
9540	19505	954000	1950500
9540	19506	954000	1950600
9525	19509	952500	1950900
9525	19508	952500	1950800
9582	19463	958200	1946300
9417	19480	941700	1948000
9417	19479	941700	1947900
9420	19499	942000	1949900
9420	19498	942000	1949800
9558	19505	955800	1950500
9558	19504	955800	1950400
9557	19505	955700	1950500
9558	19506	955800	1950600
9571	19511	957100	1951100
9624	19557	962400	1955700
9623	19557	962300	1955700
9470	19487	947000	1948700
9483	19543	948300	1954300
9695	19505	969500	1950500
9694	19505	969400	1950500
9601	19574	960100	1957400
9602	19574	960200	1957400
9573	19593	957300	1959300
9572	19607	957200	1960700
9552	19509	955200	1950900
9460	19543	946000	1954300
9602	19463	960200	1946300
9628	19568	962800	1956800
9506	19497	950600	1949700
9433	19497	943300	1949700
9555	19428	955500	1942800
9555	19427	955500	1942700
9586	19453	958600	1945300
9583	19599	958300	1959900
9571	19557	957100	1955700
9569	19597	956900	1959700
9634	19480	963400	1948000
9633	19480	963300	1948000
9671	19431	967100	1943100
9670	19431	967000	1943100
9612	19562	961200	1956200
9595	19426	959500	1942600
9595	19425	959500	1942500
9541	19521	954100	1952100
9485	19444	948500	1944400
9538	19512	953800	1951200
9547	19504	954700	1950400
9558	19507	955800	1950700
9551	19506	955100	1950600
9552	19506	955200	1950600
9546	19507	954600	1950700
9570	19508	957000	1950800
9567	19510	956700	1951000
9567	19511	956700	1951100
9494	19508	949400	1950800
9494	19507	949400	1950700
9573	19509	957300	1950900
9572	19509	957200	1950900
9572	19508	957200	1950800
9570	19509	957000	1950900
9621	19553	962100	1955300
9483	19393	948300	1939300
9571	19509	957100	1950900
9489	19439	948900	1943900
9633	19544	963300	1954400
9634	19544	963400	1954400
9572	19510	957200	1951000
9573	19510	957300	1951000
9623	19479	962300	1947900
9622	19479	962200	1947900
9622	19480	962200	1948000
9545	19507	954500	1950700
9544	19506	954400	1950600
9543	19506	954300	1950600
9569	19507	956900	1950700
9570	19507	957000	1950700
9571	19508	957100	1950800
9593	19538	959300	1953800
9539	19516	953900	1951600
9580	19515	958000	1951500
9579	19588	957900	1958800
9565	19565	956500	1956500
9566	19565	956600	1956500
9420	19471	942000	1947100
9452	19497	945200	1949700
9453	19497	945300	1949700
9477	19509	947700	1950900
9599	19459	959900	1945900
9627	19516	962700	1951600
9636	19497	963600	1949700
9586	19530	958600	1953000
9399	19429	939900	1942900
9524	19514	952400	1951400
9525	19514	952500	1951400
9525	19515	952500	1951500
9598	19652	959800	1965200
9578	19544	957800	1954400
9630	19540	963000	1954000
9631	19540	963100	1954000
9594	19600	959400	1960000
9470	19425	947000	1942500
9570	19544	957000	1954400
9619	19498	961900	1949800
9589	19539	958900	1953900
9609	19527	960900	1952700
9608	19527	960800	1952700
9526	19494	952600	1949400
9469	19471	946900	1947100
9592	19612	959200	1961200
9591	19611	959100	1961100
9626	19507	962600	1950700
9626	19481	962600	1948100
9515	19556	951500	1955600
9579	19461	957900	1946100
9619	19521	961900	1952100
9610	19581	961000	1958100
9498	19496	949800	1949600
9498	19495	949800	1949500
9473	19519	947300	1951900
9553	19483	955300	1948300
9586	19632	958600	1963200
9461	19425	946100	1942500
9562	19568	956200	1956800
9483	19500	948300	1950000
9571	19568	957100	1956800
9571	19567	957100	1956700
9638	19451	963800	1945100
9460	19416	946000	1941600
9482	19504	948200	1950400
9482	19505	948200	1950500
9497	19498	949700	1949800
9587	19480	958700	1948000
9588	19480	958800	1948000
9587	19481	958700	1948100
9619	19524	961900	1952400
9618	19525	961800	1952500
9619	19525	961900	1952500
9566	19567	956600	1956700
9677	19437	967700	1943700
9606	19580	960600	1958000
9606	19581	960600	1958100
9605	19580	960500	1958000
9606	19582	960600	1958200
9596	19418	959600	1941800
9596	19417	959600	1941700
9480	19519	948000	1951900
9480	19520	948000	1952000
9592	19596	959200	1959600
9629	19485	962900	1948500
9632	19509	963200	1950900
9632	19508	963200	1950800
9630	19545	963000	1954500
9427	19431	942700	1943100
9449	19500	944900	1950000
9508	19500	950800	1950000
9568	19515	956800	1951500
9569	19515	956900	1951500
9570	19516	957000	1951600
9569	19516	956900	1951600
9570	19517	957000	1951700
9569	19517	956900	1951700
9571	19517	957100	1951700
9578	19513	957800	1951300
9578	19512	957800	1951200
9577	19513	957700	1951300
9577	19512	957700	1951200
9576	19512	957600	1951200
9577	19511	957700	1951100
